1.0,89.14074074074074
2.0,91.28888888888889
3.0,91.36296296296297
4.0,93.42777777777778
5.0,94.53703703703704
6.0,94.97037037037038
7.0,95.31296296296297
8.0,95.76851851851852
9.0,95.97222222222223
10.0,96.08148148148148
11.0,96.33333333333334
12.0,96.37777777777778
13.0,95.93148148148148
14.0,96.68148148148148
15.0,96.61666666666666
16.0,96.43148148148148
17.0,96.37222222222222
18.0,96.81666666666666
19.0,96.59629629629629
20.0,97.04074074074074
21.0,97.2
22.0,97.13333333333334
23.0,97.41666666666666
24.0,97.01851851851852
25.0,97.25555555555555
26.0,97.14259259259259
27.0,97.2462962962963
28.0,96.94259259259259
29.0,97.1574074074074
30.0,97.1962962962963
31.0,97.38518518518518
32.0,97.67037037037038
33.0,97.7
34.0,97.78333333333333
35.0,97.50185185185185
36.0,97.4962962962963
37.0,97.63333333333334
38.0,97.78888888888889
39.0,97.6037037037037
40.0,97.68148148148148
41.0,97.73148148148148
42.0,97.68703703703704
43.0,97.6888888888889
44.0,97.42037037037036
45.0,97.57592592592592
46.0,97.54074074074074
47.0,97.73518518518517
48.0,97.92222222222222
49.0,97.81851851851852
50.0,97.89814814814815
51.0,97.77962962962962
52.0,97.74259259259259
53.0,98.17962962962963
54.0,97.79629629629629
55.0,97.85555555555555
56.0,97.84444444444445
57.0,97.98518518518519
58.0,97.79074074074074
59.0,98.08148148148148
60.0,97.30740740740741
61.0,98.10740740740741
62.0,98.07962962962962
63.0,98.02962962962964
64.0,98.21666666666667
65.0,97.9074074074074
66.0,97.60555555555555
67.0,98.1462962962963
68.0,97.77037037037037
69.0,98.09814814814814
70.0,98.31666666666666
71.0,97.85740740740741
72.0,98.15185185185186
73.0,97.95185185185186
74.0,98.1037037037037
75.0,98.12407407407407
76.0,97.98703703703704
77.0,98.36481481481482
78.0,98.1962962962963
79.0,97.33148148148149
80.0,98.30185185185185
81.0,98.22037037037038
82.0,98.31296296296296
83.0,98.37222222222223
84.0,98.36296296296297
85.0,98.0462962962963
86.0,98.39259259259259
87.0,98.64444444444445
88.0,97.79629629629629
89.0,98.3962962962963
90.0,98.28148148148148
91.0,98.3851851851852
92.0,98.62407407407407
93.0,98.64814814814815
94.0,98.6574074074074
95.0,98.53333333333333
96.0,98.61851851851851
97.0,98.6037037037037
98.0,98.47962962962963
99.0,98.3851851851852
100.0,98.5037037037037
101.0,98.73148148148148
102.0,98.79629629629629
103.0,98.63888888888889
104.0,98.85925925925926
105.0,98.74814814814815
106.0,98.33888888888889
107.0,98.6888888888889
108.0,98.55000000000001
109.0,98.52592592592593
110.0,98.63333333333333
111.0,98.69074074074075
112.0,98.72777777777777
113.0,98.65185185185186
114.0,98.6574074074074
115.0,98.42592592592592
116.0,98.69259259259259
117.0,98.5037037037037
118.0,98.8851851851852
119.0,98.45925925925926
120.0,98.36296296296297
121.0,98.78703703703704
122.0,98.46666666666667
123.0,98.8
124.0,98.82037037037037
125.0,98.62592592592593
126.0,98.57407407407408
127.0,98.72592592592594
128.0,98.76481481481481
129.0,98.8425925925926
130.0,98.6037037037037
131.0,98.86481481481482
132.0,98.68518518518519
133.0,98.9074074074074
134.0,98.8537037037037
135.0,98.82592592592593
136.0,98.80925925925926
137.0,98.94259259259259
